assetKey,sourceAssetKind,role,ownerKind,ownerMigrationKey,ownerTitle,ownerYear,ownerCategory,historicalDisposition,normalizedDisposition,targetBucket,targetStoragePathRedacted,targetDatabaseReferenceKind,targetDatabaseReferenceKey,sourceSha256,sourceFilename,sourceMimeType,sourceSizeBytes,privacyStatus,reviewStatus,evidenceFiles,notes,reviewDecision,ownerComment,verifiedAt,verifiedBy
"wix:asset:wix:activity:ay10r:a6e0d46b5dfdc4e9631f","document","attachment","activity","wix:activity:ay10r","一起溫暖桃園-校內募款","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:ay10r","b1aba68bbf014cdbdc03b0f594c779a8aa4e59c13b7fa1c18cde2624763c3bdd","source-b1aba68bbf01.pdf","application/pdf","358611","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:ay10r:ca478597d8e773826c85","image","gallery","activity","wix:activity:ay10r","一起溫暖桃園-校內募款","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:ay10r","6380245b1770f0ff481b3f74a1673bce1e16a10ab12871c60bbe5eb03ca2eb72","source-6380245b1770.jpg","image/jpeg","286006","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:ay10r:e23cc3ee0b21e7e2d555","document","attachment","activity","wix:activity:ay10r","一起溫暖桃園-校內募款","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:ay10r","82f0b70f17d7fcd026869eaf3279804dedaed9eba62c1df168e31612cbc7b3fe","source-82f0b70f17d7.pdf","application/pdf","186622","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:ay10r:ed26a90210af11cd1af5","image","gallery","activity","wix:activity:ay10r","一起溫暖桃園-校內募款","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:ay10r","03147946cdc459dbeeb3a39ab69ba57ab33544f48f3cd20ee70241225bf47f9a","source-03147946cdc4.png","image/png","5546","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:2c01863552866b91631c","document","attachment","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","2d5d6a1510efae09fac412240c5b43589ed7388eb477d23ab84e1a35f2615be9","source-2d5d6a1510ef.pdf","application/pdf","57670","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:659bfe21950417ade42d","document","attachment","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","300be5b026b4c3d0ceb7b3c4c690a8b73c927291aab7a240d8d15a38ed4e2a44","source-300be5b026b4.pdf","application/pdf","132419","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:81fc916797957695a536","document","attachment","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","e9655b142b7f9417f785ef3ade5196423ebbb7c55a9386dc80c6ffca71a5bd5b","source-e9655b142b7f.pdf","application/pdf","250512","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:8ac32ce381624805ac46","document","attachment","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","ec3230dcfff0723a361b2146fa37df6fbee00e42e61544905d9ec782a4bfb058","source-ec3230dcfff0.pdf","application/pdf","189381","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:900f2df4f234ad575344","image","gallery","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","b6f103e1409c57d89cc4383985195669b1a2f1147713f657476cb40e6572893a","source-b6f103e1409c.png","image/png","604622","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:b54bc9e090f08a36c766","image","cover","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","f399c54b5675ed2a0b31d48876cc06c85894afc6d279a4694bf7ac8f7954f18d","source-f399c54b5675.png","image/png","789676","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:ba0e6e056b630affe111","document","attachment","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","c589021a8f7cf9c54a57943dd744709a06921b6f819f21fdfc9107359ef67c1b","source-c589021a8f7c.pdf","application/pdf","178136","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eeuqi:d3cf88fb721bea9d6354","image","gallery","activity","wix:activity:eeuqi","創意玩科學","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eeuqi","0acf88ca7d932a80fd7b4615dec949a66a3bfcccdf6485882975a2cb5eb62e1e","source-0acf88ca7d93.png","image/png","668380","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eove1:148be0eb1dcd8cff131a","document","attachment","activity","wix:activity:eove1","中秋月團圓-社員聯歡會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eove1","1dbb0bfbb0d16b337c0c1f66d22069270f1cb5841c2d0ecf32b83d2a495e9d9a","source-1dbb0bfbb0d1.pdf","application/pdf","204256","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eove1:164387e4890c92f2ed4e","document","attachment","activity","wix:activity:eove1","中秋月團圓-社員聯歡會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eove1","0aae56974217ffac3f08bc78d9b9b2a6bbcb086930918d87e196b60fc65b52c7","source-0aae56974217.pdf","application/pdf","118676","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eove1:5dcbad331ec385a3ed23","image","gallery","activity","wix:activity:eove1","中秋月團圓-社員聯歡會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eove1","8ec77327ee29051c712b6373af6a7070ebf6647ffdf63658bb4e16f4da5a2b4e","source-8ec77327ee29.jpg","image/jpeg","1383822","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eove1:701bd6c862e2ed08e72f","image","cover","activity","wix:activity:eove1","中秋月團圓-社員聯歡會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eove1","4bad273147e61750e4aeb01e6a2cc423611bfcb1596e539bea7a6d3ba81acccd","source-4bad273147e6.jpg","image/jpeg","1115511","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eove1:99f7f473a23f93d2e964","document","attachment","activity","wix:activity:eove1","中秋月團圓-社員聯歡會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eove1","e1a7e35fddf77022341e9faa6333bd632381670a20776b15a0943056de136541","source-e1a7e35fddf7.pdf","application/pdf","185918","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:eove1:a0f7405a97b52bd7163c","document","attachment","activity","wix:activity:eove1","中秋月團圓-社員聯歡會","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:eove1","7630d5a5ce591d0011c9002d4410a7197fc82915d9b1dbb1d3750f865c809315","source-7630d5a5ce59.pdf","application/pdf","205531","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
